text,label
"Otra vez se trabó mi computadora en el peor momento.",1
"La actualización dejó mi laptop mucho más lenta.",1
"No entiendo por qué el internet está fallando tanto hoy.",1
"Llevo una hora intentando configurar esta impresora.",1
"La batería de mi celular ya no dura casi nada.",1
"La nube no sincroniza mis archivos y ya me desesperé un poco.",1
"Olvidé la contraseña de una cuenta y ahora toca recuperarla.",1
"Mi computadora tardó siglos en encender hoy.",1
"El WiFi se desconecta a cada rato 😕",1
"El sistema empezó a actualizarse justo cuando iba a usarlo.",1
"Mi teléfono ya casi no tiene espacio para guardar fotos.",1
"La impresora dice que tiene un error, pero no veo cuál es.",1
"Estoy aprendiendo un programa nuevo y todavía me confundo.",1
"La videollamada se cortó varias veces por la conexión.",1
"El mouse dejó de responder por un momento.",1
"Mi disco duro ya casi está lleno.",1
"Quería hacer una copia de seguridad y tardó muchísimo.",1
"El teclado empezó a fallar en algunas teclas.",1
"El navegador consume demasiada memoria.",1
"Mi reloj inteligente dejó de sincronizarse con el celular.",1
"El cargador hace falso contacto y eso me preocupa un poco.",1
"No puedo conectar la computadora al monitor externo.",1
"El Bluetooth no encuentra mis audífonos otra vez.",1
"Hoy el internet estuvo tan lento que todo tardaba en cargar.",1
"La aplicación se cerró sola y perdí lo que estaba haciendo.",1
"Estoy tratando de organizar mis archivos, pero tengo demasiados.",1
"La actualización cambió todo de lugar y ahora no encuentro nada.",1
"Mi celular se calienta más de lo normal.",1
"El escáner no quiere reconocer los documentos.",1
"La batería del control remoto se agotó justo cuando lo necesitaba.",1
"Se quedó congelada la pantalla y tuve que reiniciar el equipo.",1
"No entiendo algunas opciones del nuevo sistema operativo.",1
"El módem lleva toda la tarde reiniciándose.",1
"Mi tablet ya responde muy lento.",1
"Pensé que la descarga sería rápida, pero sigue al 20%.",1
"El correo tarda mucho en sincronizarse.",1
"Estoy intentando conectar una cámara web y no la detecta.",1
"La actualización ocupó mucho más espacio del que esperaba.",1
"Mis notificaciones llegan con bastante retraso.",1
"Hoy olvidé llevar el cargador y la batería casi no aguantó.",1
"El programa tarda demasiado en abrir archivos grandes.",1
"El reconocimiento facial dejó de funcionar después de la actualización.",1
"Quería imprimir un documento rápido y la impresora no cooperó.",1
"El almacenamiento en la nube dice que ya no tengo espacio.",1
"Estoy configurando un dispositivo nuevo y todavía me cuesta entenderlo.",1
"El router necesita reiniciarse casi todos los días.",1
"El celular empezó a reiniciarse solo un par de veces.",1
"Entre tantas actualizaciones ya no sé cuál instalar primero.",1
"Hoy pasé más tiempo resolviendo problemas técnicos que usando el equipo.",1
"Espero que después de reiniciar todo vuelva a funcionar bien.",1
