text,label
"Llevo tres semanas intentando leer un capítulo para la facu y mi cerebro simplemente no retiene nada, estoy desesperado",2
"Antes leía un libro por semana y ahora llevo meses sin poder pasar de la primera página, me siento súper vacío",2
"Me encierro a leer fantasía para no pensar en mi realidad, pero la angustia es tan fuerte que las letras se me borran",2
"Son las 4 am y sigo mirando fijamente el libro abierto, no duermo hace semanas y el cansancio mental me está destruyendo",2
"Tengo la mesa llena de libros pendientes que compré para animarme y verlos ahí juntando polvo solo me genera más culpa 😔",2
"Leo el mismo párrafo veinte veces seguidas y a los dos segundos me olvido de todo, siento que perdí por completo la concentración",2
"Traté de retomar mi novela favorita para ver si me sacaba este nudo del pecho y a los diez minutos terminé llorando de impotencia",2
"Llevo un mes sin poder corregir las lecturas de mis alumnos, la apatía que siento es tan grande que me cuesta horrores trabajar",2
"Agarro un libro para intentar bajar los decibeles y me empieza a dar taquicardia pensando en todo lo que estoy atrasado",2
"Terminé un libro larguísimo ayer y no sentí absolutamente nada, antes me emocionaba un montón y ahora solo siento indiferencia total",2
"Me paso las tardes sentado con el libro en las manos sin leer ni una palabra, la soledad me tiene la cabeza nublada hace meses",2
"La tesis me quemó la cabeza, veo un paper o un libro académico y me dan náuseas físicas, no sé cómo voy a seguir con esto",2
"Me compré un kindle para motivarme a leer y hace dos meses que lo tengo tirado en el cajón, no tengo energía ni para prenderlo",2
"Intento leer de noche para calmar la ansiedad pero la cabeza me va a mil por hora y termino cerrando el libro con más nervios",2
"Mis amigas del club de lectura me preguntan por qué dejé de ir, me da demasiada vergüenza decirles que la depresión no me deja leer",2
"Siento que la lectura me abandonó, era mi único refugio y ahora intentarlo solo me recuerda lo roto que estoy por dentro",2
"Trato de leerle un cuento a mi nene a la noche y se me quiebra la voz de la nada, vengo acumulando una angustia tremenda",2
"El cansancio crónico me liquida, abro un libro y a los cinco minutos se me cierran los ojos de puro agotamiento mental",2
"Leo una frase y mi mente se dispara a maquinar problemas, me paso horas leyendo pero estoy atrapado en mis propios pensamientos",2
"Miro la biblioteca que armé con tanto amor y siento una desconexión total, como si esos libros fueran de una persona que ya no soy",2
"Llevo semanas postergando la lectura obligatoria del seminario, el pánico a fracasar me paraliza y no puedo ni abrir el pdf",2
"Ya no me entusiasman ni los finales felices, leo historias re lindas y sigo sintiendo esta pesadez en el cuerpo que me arrastra",2
"Las palabras parecen moverse en el papel, tengo un estrés tan sostenido que la vista se me nubla cada vez que intento leer",2
"Usaba los libros para evadirme y ahora ni eso me funciona, la realidad me aplasta tanto que no hay historia que me saque de este pozo",2
"Me obligo a leer diez páginas por día para sentir que hago algo, pero termino el capítulo con dolor de cabeza y sin retener nada",2
"Devolví los libros a la biblioteca sin tocarlos, hace un mes que los saqué con ilusión y me los pasé mirando el techo sintiéndome miserable",2
"La cantidad de lecturas de la maestría me sobrepasó, vivo con un nudo en el estómago y ataques de ansiedad al ver los apuntes",2
"Ayer intenté leer poesía que era lo que más me calmaba y lo sentí como si estuviera leyendo las instrucciones del microondas, cero emoción",2
"Llevo dos meses atascado en el mismo capítulo, la frustración de ver que mi cerebro ya no da más me hace llorar de bronca",2
"Me dan temblores en las manos cuando me siento a estudiar los manuales, la ansiedad me tiene el sistema nervioso reventado",2
"Antes leía todas las mañanas con el mate, hace semanas que me levanto tan desganado que a duras penas me preparo algo caliente",2
"Siento que ninguna historia tiene sentido, los libros de autoayuda me parecen una burla para el vacío enorme que siento hace meses",2
"Me salí de todos los grupos de lectores de face porque ver a los demás compartir sus lecturas me hunde más en esta apatía insoportable",2
"Leo en voz alta para ver si así me concentro pero escucho mi propia voz y no entiendo el significado de las palabras, estoy colapsado",2
"Uso los audiolibros para tapar el silencio de mi casa, los dejo de fondo todo el día porque mis propios pensamientos me aterrorizan",2
"Haber perdido mis ganas de leer por culpa de este desánimo crónico me dejó sin saber quién soy, era mi personalidad entera",2
"Escondí los libros en cajas porque verlos en los estantes me generaba un remordimiento y una ansiedad que me quitaban el aire",2
"Agarré un libro cualquiera en la librería y me largué a llorar en el pasillo, el agotamiento emocional que cargo me hace quebrar por todo",2
"Me regalaron el nuevo libro de mi autor favorito y ni siquiera le saqué el nylon, no tengo fuerzas ni para fingir interés",2
"El estrés crónico me dejó con déficit de atención, leo dos renglones y me distraigo pensando en cómo voy a pagar las deudas",2
"Quise meterme en una saga re larga para olvidarme de mis problemas, pero el peso que siento en el pecho no me deja avanzar",2
"Mi novia me lee en voz alta para intentar calmarme pero yo me quedo mirando a la nada con una tristeza pesada que me acompaña siempre",2
"Llevo semanas sin avanzar con la bibliografía de la tesis, el pánico a no recibirme nunca me paraliza frente a las hojas",2
"Me duele físicamente la cabeza al forzarme a leer un rato, la sobrecarga mental que tengo hace meses me está pasando factura",2
"Releo mis cuentos favoritos de la infancia buscando consuelo y solo encuentro un recuerdo amargo de cuando las cosas no dolían",2
"Trabajo corrigiendo textos todo el día y el burnout me dejó tan mal que ver letras en mi tiempo libre me genera rechazo físico",2
"Me compré ediciones carísimas de colección para ver si me motivaba y fue tirar la plata, sigo sintiéndome igual de apagado",2
"Llevo un mes renovando el préstamo de un libro porque me da vergüenza admitir que no pude leer ni el prólogo por lo mal que estoy",2
"Paso madrugadas enteras leyendo para que el cansancio visual le gane al insomnio, pero la angustia me mantiene con los ojos abiertos",2
"Terminé una novela súper dramática ayer y ni se me movió un pelo, la anestesia emocional que cargo hace semanas me asusta",2
