text,label
"Llevo semanas cuidando a mi perro enfermo y ya casi no logro concentrarme en nada más.",2
"Desde hace meses vivo pendiente de mi gato y siento un cansancio que no se me quita.",2
"Cada visita al veterinario me deja emocionalmente agotado y ya es algo constante.",2
"Mi perrita necesita cuidados diarios y siento que ya no descanso como antes.",2
"Últimamente duermo muy poco porque paso la noche revisando que mi mascota esté bien.",2
"Desde que mi conejo empezó con sus problemas de salud vivo preocupado todo el tiempo.",2
"Me cuesta enfocarme en el trabajo porque siempre estoy pensando en mi perro.",2
"Ya van meses de tratamientos para mi gato y siento que cada día estoy más agotado.",2
"Estoy tan pendiente de mi mascota que dejé de hacer muchas cosas que antes disfrutaba.",2
"Cuidar a mi perro mayor me tiene completamente drenado desde hace semanas.",2
"Cada ruido que hace mi gato me pone nervioso, llevo meses así.",2
"Últimamente solo pienso en cómo sigue mi mascota y eso ya afecta mi rutina.",2
"Me siento agotado de estar organizando medicamentos y citas veterinarias todo el tiempo.",2
"Hace meses que no logro relajarme porque siempre estoy preocupado por mi perro.",2
"Mi loro sigue enfermo y vivo con la preocupación encima todos los días.",2
"Ya no recuerdo cuándo fue la última vez que dormí tranquilo por estar pendiente de mi mascota.",2
"Entre los cuidados de mi perro y el trabajo siento que ya no puedo concentrarme bien.",2
"Mi gato necesita atención constante y cada día termino más cansado mentalmente.",2
"Llevo semanas sintiendo que toda mi energía se va en cuidar a mi mascota.",2
"Me preocupa tanto mi perrita que hasta me cuesta disfrutar mis días libres.",2
"Cada revisión veterinaria me deja con la cabeza llena de preocupaciones por días.",2
"Mi conejito requiere tantos cuidados que siento un desgaste constante.",2
"Desde hace meses vivo revisando si mi mascota comió o tomó su medicina.",2
"Estoy completamente agotado de preocuparme por la salud de mi perro todos los días.",2
"Me cuesta dormir porque cualquier movimiento de mi gato me despierta enseguida.",2
"Últimamente no puedo concentrarme leyendo o trabajando porque siempre pienso en mi mascota.",2
"Mi perro ya es mayor y esa preocupación constante me está consumiendo poco a poco.",2
"Hace semanas que siento una tensión enorme por el estado de mi gato.",2
"Entre los gastos del veterinario y los cuidados diarios me siento muy desgastado.",2
"Cada día empieza igual, revisando cómo amaneció mi mascota y con la preocupación encima.",2
"Llevo meses sintiéndome agotado emocionalmente por todo lo que implica cuidar a mi perro.",2
"Mi hamster necesita atención especial y siento que ya no logro descansar bien.",2
"Todo gira alrededor de los cuidados de mi mascota y ya me cuesta desconectarme.",2
"Estoy tan pendiente de mi gato que hasta olvido cosas importantes del día.",2
"Mi perro sigue delicado y siento que la preocupación nunca se apaga.",2
"Desde hace mucho tiempo no consigo relajarme porque siempre espero que mi mascota empeore.",2
"Los cuidados diarios de mi conejo me tienen mentalmente exhausto.",2
"Cada vez que suena el teléfono pienso que es el veterinario y me pongo muy tenso.",2
"Ya llevo meses sintiendo que esta situación con mi mascota me dejó sin energía.",2
"Me cuesta muchísimo mantener la concentración desde que mi perro empezó con sus problemas.",2
"No dejo de pensar en si mi gato estará bien cuando salgo de casa.",2
"Estoy agotado de vivir organizando horarios para medicamentos y consultas.",2
"Mi perrita requiere tantos cuidados que siento que ya no tengo tiempo para recuperarme yo.",2
"Hace semanas que cualquier plan lo cancelo por estar pendiente de mi mascota.",2
"Cada noche reviso varias veces a mi perro y luego amanezco completamente cansado.",2
"La preocupación por mi ave ya forma parte de todos mis días y me está desgastando.",2
"Me siento atrapado en una rutina de cuidados que lleva meses y cada vez pesa más.",2
"Desde que mi gato enfermó siento que vivo en alerta todo el tiempo.",2
"Quiero seguir cuidando a mi mascota, pero este agotamiento constante ya está afectando mi día a día.",2
"Llevo tanto tiempo preocupado por mi perro que hasta las tareas más simples me cuestan trabajo.",2
