text,label
"Ya ni leer libros de fantasía me saca de esta realidad, la verdad solo quiero desaparecer para siempre",3
"Me rechazaron el manuscrito por quinta vez, no sirvo para escribir ni para vivir, me despido de todos",3
"Dejé todos mis libros favoritos en cajas para que no tengan que ordenarlos cuando yo ya no esté",3
"El bloqueo de escritor me confirmó que estoy completamente vacío por dentro, hoy decido acabar con todo",3
"No me puedo concentrar ni para leer un poema, mi cerebro está roto y la única salida es la muerte",3
"Terminé de leer mi saga favorita y me di cuenta de que mi propia historia no tiene sentido, ojalá no despierte mañana",3
"Renuncié a la carrera de letras, soy un inútil y sinceramente creo que todos estarían mejor sin mí",3
"La biblioteca municipal era el único lugar donde no lloraba, ahora ni eso me calma y tomé la decisión de irme de este mundo",3
"Me identifico tanto con el personaje principal que decidió rendirse, creo que voy a seguir sus mismos pasos esta noche",3
"Llevo meses sin poder abrir un libro, la depresión me ganó la batalla y quiero que esto termine ya",3
"Regalé mi edición de colección a mi mejor amigo, es mi forma de despedirme porque ya no aguanto más",3
"Mi sueño de publicar una novela se murió y yo me quiero ir con él, perdóname mamá",3
"Siento que mi vida es un libro aburridísimo que nadie quiere leer, es hora de cerrarlo definitivamente",3
"Intenté leer para no escuchar mis pensamientos suicidas pero ya me superaron, me rindo",3
"Escribir era mi única terapia y ahora me da asco ver mi propia letra, mi única paz será dejar de existir",3
"Fui a la librería a buscar algo que me diera ganas de vivir y salí llorando, ya no hay esperanza para mí",3
"Renuncié a mi puesto de bibliotecaria, no tengo fuerzas ni para acomodar un estante, lo mejor es desaparecer",3
"Mis compañeros del club de lectura avanzan con sus vidas y yo soy un estorbo, voy a hacerles el favor de irme",3
"Gasté todo lo que tenía en autopublicar mi libro y fue un fracaso, arruiné a mi familia y voy a terminar con mi vida",3
"Ver mi biblioteca llena me da pánico, son cientos de vidas que nunca voy a tener porque decidí terminar la mía hoy",3
"Puse un marcapáginas en la mitad del capítulo, no voy a terminarlo porque hoy decido apagar mi luz",3
"Ni siquiera los poemas de Pizarnik logran abrazar la tristeza que tengo, voy a dejar de respirar",3
"El cansancio mental es tan grande que las palabras en el papel se me borran, ojalá me pase lo mismo a mí",3
"Destruí todos mis cuadernos y borradores, no quiero dejar rastro de lo miserable que fui antes de irme",3
"Siento que llegué al epílogo de mi vida a mis 20 años, ya no hay nada más que contar, adiós",3
"Leer novelas románticas me hace dar cuenta de que nadie me va a querer nunca, soy un asco y merezco morir",3
"Mi profesor de literatura me humilló frente a todos por mi ensayo, perdí la dignidad y las ganas de seguir en este mundo",3
"Cancelé mi suscripción a la revista literaria, total ya no voy a estar vivo para el próximo mes",3
"La poesía me mantenía a flote pero ya me hundí por completo, les escribo para despedirme",3
"Lloro abrazando mi libro de la infancia, era tan feliz en esa época y ahora solo deseo que un accidente me lleve",3
"Quería ser escritor para dejar una marca en el mundo, pero soy un fantasma y prefiero hacerme invisible de verdad",3
"No entiendo lo que leo para la tesis, mi cabeza no funciona y la única salida que veo es matarme",3
"Mi pareja tiró mis libros en una pelea, me rompió el alma y me confirmó que ya no quiero vivir más",3
"Le dejé mi kindle a mi hermano menor, ya tomé la decisión de no seguir en este mundo y quiero que se lo quede",3
"Me la pasaba leyendo para escapar de mi casa, ahora la única forma de escapar de verdad es dejando de existir",3
"Todo mi círculo literario me dio la espalda por una crítica, me dejaron solo y tomé la firme decisión de acabar con todo",3
"Intenté escribir una nota de despedida bonita pero ni para eso sirvo, soy un fracaso total",3
"El silencio de la biblioteca me aturde, me hace pensar en lo sola que estoy y en que nadie notaría si desaparezco hoy",3
"Vendí toda mi colección de encuadernados para pagar deudas y me sigo hundiendo, mi vida no vale nada",3
"Siento una apatía tan profunda por los libros que me di cuenta de que mi alma ya está muerta, falta mi cuerpo nada más",3
"Mi blog de reseñas literarias no lo lee nadie, mi opinión no importa y mi existencia tampoco",3
"Leer sobre finales tristes me dio el valor que necesitaba para escribir el mío propio esta madrugada",3
"Reprobé crítica literaria y me echaron de la facultad, mi mundo se desmoronó y sinceramente yo me voy con él",3
"Dejé de leer porque cada historia me recordaba lo fracasada que soy, hoy voy a hacer que ese dolor pare definitivamente",3
"Quise salvararme a través de la escritura pero las palabras no alcanzan, estoy demasiado rota y me voy a quitar la vida",3
"Mi editorial canceló el contrato, mi carrera murió antes de empezar y no tengo motivos para levantarme de la cama nunca más",3
"Ordené mis estanterías por última vez, es lo único que dejo en orden porque mi vida es un caos y decidí terminarla",3
"Llevo un mes mirando la misma página sin entender nada, mi mente se apagó y hoy apago el resto de mí",3
"Sentir que un libro te entiende más que tu propia familia te destruye, estoy tan solo que la muerte parece un alivio",3
"Doné mis cajas de libros a una escuela, ya no los voy a usar porque tomé la decisión irrevocable de irme de este mundo",3
