text,label
"Ya ni los libros logran distraerme, siento que ya no tiene sentido seguir viviendo.",3
"Cada página que leo me recuerda lo vacío que estoy, ojalá no despertara mañana.",3
"Dejé de escribir porque siento que mis palabras no valen nada, mejor desaparezco.",3
"Mi novela fue rechazada otra vez y ya no le veo salida a esto.",3
"La biblioteca era mi refugio y ahora solo me recuerda lo sola que estoy, ya no quiero estar aquí.",3
"Estudio literatura y la presión me tiene al borde, prefiero no seguir.",3
"Leo para escapar pero la realidad me alcanza, ya no quiero vivir.",3
"Soy escritor y el bloqueo me está matando, ojalá pudiera desaparecer.",3
"Cada libro que abro me habla de finales felices que nunca tendré, ya no quiero seguir.",3
"Trabajo en una librería y ver a la gente feliz comprando me destruye, mejor desaparezco.",3
"Mi club de lectura se disolvió y siento que ya no tengo razones para vivir.",3
"Escribo poemas tristes desde que ella se fue, pero ya no quiero estar aquí.",3
"La novela que escribí sobre mi vida me hizo ver que no vale la pena, ya no quiero despertar.",3
"Perdí el interés en leer y con eso las ganas de seguir viviendo.",3
"Soy profesor de literatura y ya no soporto fingir que todo está bien, ojalá no despertara.",3
"Leí un libro sobre alguien que desaparece y pensé que yo debería hacer lo mismo.",3
"Mi saga favorita terminó y siento que mi vida también debería terminar.",3
"Dejé la carrera de letras porque no puedo concentrarme, solo quiero desaparecer.",3
"Cada vez que intento leer me vienen pensamientos horribles, ya no quiero seguir.",3
"Soy bibliotecaria y los libros ya no me consuelan, prefiero no estar más.",3
"Escribí una carta de despedida pero la rompí, aún así ya no quiero vivir.",3
"Los libros de autoayuda no me ayudan, sigo queriendo desaparecer.",3
"Mi autor favorito se suicidó y a veces entiendo por qué, ya no quiero estar aquí.",3
"La lectura era mi pasión y ahora es un recordatorio de lo vacío que estoy.",3
"Estoy escribiendo mi testamento y no sé cómo seguir, ojalá no despertara.",3
"Me la paso en la biblioteca para no estar en casa, pero ya no quiero vivir.",3
"Cada página que escribo me acerca más a la idea de que no merezco seguir.",3
"Soy editor y ya no encuentro sentido en corregir las historias de otros, mejor desaparezco.",3
"Los libros de fantasía ya no me hacen soñar, solo quiero que todo termine.",3
"Mi mamá me regaló un libro y ni eso me anima, ya no quiero estar aquí.",3
"Leo en voz alta para no llorar, pero ya no le veo sentido a seguir.",3
"Dejé de ir a la feria del libro porque me da ansiedad, prefiero desaparecer.",3
"Soy librero y las deudas me tienen ahogado, ya no veo salida.",3
"Cada novela que leo me recuerda que mi historia no tiene final feliz.",3
"Escribí mi primer libro y nadie lo compró, siento que todos estarían mejor sin mí.",3
"La poesía ya no me consuela, solo me da ganas de no despertar.",3
"Mi club de lectura me abandonó y siento que soy una carga, mejor desaparezco.",3
"Estudio para ser escritor y siento que no valgo nada, ya no quiero seguir.",3
"Los clásicos que amaba ahora me parecen despedidas, ya no quiero vivir.",3
"Me encerré a leer por semanas y ya no quiero salir ni existir.",3
"Soy crítico literario y ya nada me emociona, solo quiero desaparecer.",3
"La biblioteca se incendió y con ella mis ganas de seguir, ojalá no despertara.",3
"Escribo en un diario mi dolor y cada página me acerca al final.",3
"Los libros eran mi única compañía y ahora ni eso me calma, ya no quiero estar.",3
"Dejé de escribir porque mis personajes tenían más esperanza que yo, ya no quiero seguir.",3
"Leo para no pensar en el suicidio, pero cada vez pienso más en desaparecer.",3
"Mi novela favorita habla de rendirse y siento que es una señal, ya no quiero vivir.",3
"Soy corrector de textos y ya no veo errores, solo veo mi vida sin sentido.",3
"Cada libro que termino me pregunto por qué no puedo terminar con todo.",3
"La lectura ya no me salva, solo quiero que este capítulo termine para siempre.",3
