text,label
mi perro destrozo otra media 😂 ya van tres esta semana,0
mi gato se durmio arriba del teclado otra vez,0
saco a pasear al perro antes de que se ponga a llover,0
le compre un juguete nuevo al cachorro y ya lo rompio,0
mi conejo por fin dejo que lo acaricie,0
el veterinario dijo que esta todo bien en el control,0
"mi gato ama dormir en cajas de carton, no importa el tamaño",0
el loro aprendio a decir una palabra nueva hoy,0
mi hamster se paso toda la noche corriendo en la rueda,0
bañe al perro hoy y quedo todo mojado el patio,0
mi gata se sube a la mesa apenas me doy vuelta,0
el pez nuevo se esta adaptando bien a la pecera,0
"le enseñe una mordida nueva al perro, ya la aprendio",0
mi tortuga se escondio en el caparazon apenas la toque,0
"compre arena nueva para el gato, parece que le gusta",0
el perro se robo la pelota de mi hermano y no la suelta,0
mi gato maulla todas las mañanas para que le de de comer,0
llevamos al perro a la peluqueria canina hoy,0
mi conejo se escapo del corral pero lo encontramos rapido en el jardin,0
el perico canta cada vez que pongo musica,0
"mi perro durmio en mi cama toda la noche, ocupo todo el espacio",0
le compre una cama nueva al gato pero prefiere dormir en la caja igual,0
mi hamster escondio comida por toda la jaula otra vez,0
el perro se puso re contento cuando llegue del trabajo,0
mi gato juega con la bolsa de papel del super hace media hora,0
llevamos al conejo al veterinario para el control anual,0
"mi perro aprendio a sentarse, tardo bastante pero lo logro",0
el gato se subio al arbol de navidad y lo tiro todo,0
le compre un rascador nuevo al gato para que no rompa el sillon,0
mi perro ladra cada vez que pasa el cartero,0
la tortuga come lechuga todos los dias sin falta,0
"mi gata duerme casi veinte horas al dia, es una campeona",0
el perro se metio en el barro y ahora hay que bañarlo,0
"le enseñe a mi perro a traer la pelota, ya lo hace bastante bien",0
mi loro repite todo lo que decimos en casa,0
el gato se peleo con su reflejo en el espejo jaja,0
saque al perro a correr por el parque esta mañana,0
mi pez se escondio detras de la planta de la pecera,0
el conejo se comio todas las zanahorias que le puse,0
mi gato duerme en el lavarropas cuando esta apagado,0
llevamos al perro nuevo a que conozca el barrio,0
mi hamster se subio a la rueda apenas lo puse en la jaula,0
el perro se hizo amigo del gato del vecino,0
"compre comida nueva para el gato, parece que le gusto",0
mi perro espera en la puerta todos los dias a que vuelva,0
el loro se puso a cantar apenas prendi la radio,0
mi conejo mastico un cable y tuve que esconder todos los demas,0
el gato se trepo a la cortina y quedo colgando un rato,0
saque fotos del perro durmiendo en una posicion re rara,0
mi tortuga aprendio a reconocer cuando le traigo comida,0
el cachorro nuevo no para de jugar con todo lo que encuentra,0
"Mi perro me masticó otra chancleta de goma, voy a tener que comprarle un juguete de soga urgente 😂",0
La gata se adueñó de la caja de cartón de la licuadora y no quiere salir ni para comer,0
Llevé al loro al veterinario para el control de rutina de las plumas y me dijo que está impecable,0
Compré una bolsa de 15 kilos de alimento balanceado con sabor a cordero para el cachorro,0
Alguien sabe a qué edad se les puede enseñar a los conejos a usar la esquinera con viruta?,0
El michi se durmió arriba del módem del wifi porque está calentito jaja clásico de invierno,0
"Le puse la pipeta contra las pulgas al caniche, ahora hay que aguantarlo dos días sin bañarlo",0
"Miren la foto de mi hamster durmiendo panza arriba adentro de su casita de madera, una ternura",0
Tengo que cambiar el agua de la pecera y limpiar el filtro antes de salir a trabajar,0
"Mi perro aprendió a dar la pata cuando le muestro una galletita, re obediente salió",0
Quién dejó la puerta del patio abierta? El gato del vecino se metió a revisar la comida del nuestro,0
Compré un rascador de tres pisos de sisal para que no me rompan más las esquinas del sillón,0
La veterinaria le dio el refuerzo de la vacuna séxtuple al labrador y ni se quejó el grandote,0
Se me volcó todo el alpiste en el piso de la cocina cuando fui a rellenar el comedero de las catitas,0
Saqué a pasear al boxer por la plaza y se puso a perseguir una paloma a toda velocidad,0
Compramos un pretal antitirones para que no se ahogue cuando ve a otros perros en la calle,0
El gato me pisó el teclado de la compu y mandó tres mensajes sin sentido al grupo de la facu 🤦‍♂️,0
Le armé una pileta de plástico chiquita a la tortuga de agua en el patio para que tome sol,0
Qué cepillo usan para sacar el pelo muerto del golden retriever en época de muda?,0
El cachorro se asustó con el ruido de la aspiradora y se escondió abajo de la cama,0
Compré snacks dentales con menta para mejorarle el aliento al ovejero,0
"Llegó el turno de la peluquería canina, lo dejan con un corte prolijo y perfume a vainilla",0
"Mi conejo se comió un pedazo de hoja de lechuga de mi mano por primera vez, un avance enorme",0
El veterinario me recomendó ponerle gotas limpiadoras en las orejas caídas una vez por semana,0
Fijate si comió el pez betta que le dejé dos escamas flotando en la superficie antes de salir,0
Mi perra me despierta a las siete clavadas apoyándome la nariz helada en la cara para salir al patio,0
Compré un arnés con luces led recargables para sacarlo a caminar de noche tranquilo,0
El cobayo hace un chillido re agudo cada vez que escucha el ruido de la bolsa de zanahorias,0
Qué nombre le ponemos al gatito naranja que adoptamos en la feria? Estamos entre Simba y Nacho,0
Le compré una pelota que chilla al salchicha y lleva dos horas jugando sin parar en el pasillo,0
Acuérdense de cerrar la jaula del canario con la traba antes de abrir las ventanas para ventilar,0
Mi perro se revolcó en el pasto recién cortado y quedó con las patas teñidas de verde loro jajaja,0
El michi me mira fijo desde arriba de la heladera juzgándome mientras cocino fideos,0
Gasté una fortuna en una cama ortopédica para el perro y prefiere dormir en el felpudo duro de entrada,0
Hay que recortarle las uñitas a la gata porque se le enganchan en las mantas de polar,0
"Llevamos a castrar al mestizo a la campaña municipal gratuita, salió todo de diez por suerte",0
Le compré un bebedero automático tipo fuente al gato para que tome más agua fresca,0
El cachorro intentó subirse al sillón pegando un salto torpe y rebotó contra el almohadón 😂,0
Anoté al beagle en un curso básico de adiestramiento para que aprenda a no saltarle a las visitas,0
Pasá por el pet shop a comprar piedritas sanitarias aglomerantes antes de que cierren,0
Mi pogona se quedó tomando calor abajo de la lámpara cerámica toda la mañana sin moverse,0
El perro me robó una media del canasto de la ropa sucia y salió corriendo para que lo persiga,0
Le compramos una placa metálica con el número de teléfono grabado para colgarle del collar,0
"Qué manera de ladrarle al cartero hoy, no sé qué problema tiene con el uniforme amarillo",0
El veterinario le hizo la ecografía preventiva al gato mayor y tiene los riñones diez puntos,0
"Mi border collie no se cansa nunca de devolverme el frisbee, tengo el brazo acalambrado ya",0
Le armamos un circuito de tubos de plástico al hamster para que recorra la jaula,0
El perro se tiró a dormir en la única baldosa donde pegaba el rayito de sol en el comedor,0
Compré un champú hipoalergénico con avena para bañarlo en casa el fin de semana,0
"Los gatitos aprendieron a trepar la cortina del living, toca bajarlos a cada rato con paciencia",0
