text,label
"Qué decepción estuvo esa película, esperaba mucho más.",1
"Me arruinaron el final con un spoiler 😒",1
"No encuentro nada bueno para ver esta noche.",1
"La plataforma se trabó justo en la mejor escena.",1
"Esperé meses la nueva temporada y no me convenció tanto.",1
"Había una fila enorme en el cine y casi perdemos la función.",1
"No sé qué película elegir, hay demasiadas opciones.",1
"Cancelaron la serie que estaba viendo y me dio coraje.",1
"El internet falló justo cuando empezó la película.",1
"Me quedé dormido porque la película estuvo muy lenta.",1
"El final de la serie me dejó con muchas dudas.",1
"La secuela no estuvo tan buena como la primera.",1
"Ya quiero que salga la siguiente temporada.",1
"Compré las palomitas y empezó tarde la función.",1
"La app de streaming no carga otra vez.",1
"Vi tantos capítulos seguidos que terminé cansado.",1
"Mi amigo me contó un spoiler sin querer.",1
"La película duró muchísimo y se me hizo pesada.",1
"Pensé que iba a dar más miedo.",1
"El doblaje no me terminó de convencer.",1
"Quería verla en el cine, pero ya quitaron la función.",1
"La plataforma cerró mi sesión y tuve que volver a entrar.",1
"El episodio terminó justo cuando se puso interesante.",1
"Esperaba más acción en esa película.",1
"Nos tardamos tanto en escoger que ya era muy tarde para verla.",1
"Qué difícil es encontrar una serie que nos guste a todos.",1
"El audio se desincronizó y fue muy incómodo verla así.",1
"Me molestó que dividieran la temporada en dos partes.",1
"La película estuvo bien, pero el final me dejó algo insatisfecho.",1
"Ya no sé qué empezar a ver este fin de semana.",1
"Mi suscripción venció justo hoy 😅",1
"La sala del cine estaba llena y había mucho ruido.",1
"Esperaba que adaptaran mejor ese libro.",1
"Vi el tráiler y parecía mucho mejor de lo que terminó siendo.",1
"La serie empezó muy bien, pero después bajó mucho el ritmo.",1
"El capítulo de hoy estuvo bueno, pero ahora toca esperar otra semana.",1
"Quería hacer maratón, pero ya me ganó el sueño.",1
"El reproductor se congeló varias veces durante la película.",1
"Me costó seguir la historia porque había demasiados personajes.",1
"La película estaba tan oscura que casi no se veía nada.",1
"Nos equivocamos de horario y llegamos tarde al cine.",1
"Ya llevo rato buscando una comedia y no encuentro una que me llame la atención.",1
"Me recomendaron esa serie y por ahora no me está enganchando.",1
"El estreno fue bueno, aunque esperaba un poco más.",1
"Hoy no tuve tiempo de terminar el último episodio.",1
"Qué mala suerte que quitaron esa película del catálogo.",1
"El capítulo estuvo intenso y ahora quiero saber qué sigue.",1
"Había tantas personas hablando en el cine que distraían bastante.",1
"Solo quería ver una película tranquilo y la app empezó a fallar.",1
"Espero que la próxima temporada esté mejor que esta.",1
