text,label
por fin llegue a diamante despues de tanto intentar,0
"la actualizacion de hoy es gigante, hay que descargar como 20gb",0
se me quedo sin bateria el control justo en la final,0
perdimos todas las partidas hoy jaja que dia,0
"desbloquee el personaje nuevo, tiene habilidades re buenas",0
"los servers estan caidos otra vez, no puedo entrar",0
quien juega esta noche? armamos equipo,0
me falta un logro para el 100% del juego,0
"bajando el nuevo dlc, dicen que agrega bastante contenido",0
"jugando en modo casual hoy, no tengo ganas de rankeada",0
mi compañero de equipo se desconecto a mitad de partida,0
probando el nuevo mapa que sacaron esta semana,0
el battle pass de esta temporada tiene skins bastante buenas,0
jugando con el mando porque el teclado se quedo sin pilas,0
armando escuadra para la partida de las nueve,0
"el lag de hoy esta insoportable, no se puede jugar bien",0
subi de rango por fin despues de una racha mala,0
probando el juego nuevo que salio en steam,0
cambie de heroe y me esta yendo bastante mejor,0
el streamer que sigo esta jugando el juego nuevo hoy,0
"me compre el pase de temporada, valio la pena",0
jugando en el switch mientras espero que carguen los otros,0
"tres partidas seguidas ganadas, buena racha hoy",0
el juego se actualizo y ahora tiene nuevas armas,0
probando el modo historia antes de meterme al online,0
"mi ping esta rarisimo hoy, se corta la conexion seguido",0
armamos un grupo en discord para jugar los sabados,0
desbloquee la skin nueva del evento especial,0
jugando mobile en el colectivo para pasar el rato,0
"el nuevo personaje esta re roto, todos lo estan usando",0
"terminamos la temporada en el top 100, contento con eso",0
"probando el juego de carreras nuevo, los graficos estan buenisimos",0
"perdi la final por poco, la proxima la saco seguro",0
"el evento especial dura solo esta semana, hay que aprovechar",0
jugando en equipo con mis amigos de siempre,0
cambie de sensibilidad en el mouse y mejoro mi puntaria,0
la beta del juego nuevo se ve prometedora,0
"me quede jugando hasta tarde, valio la pena",0
el modo battle royale de hoy estuvo bastante parejo,0
instalando el juego nuevo de epic games que baje gratis,0
armando la build nueva para el personaje de rpg,0
"jugamos el torneo del server, quedamos en semifinal",0
"probando el nuevo control, se siente mejor que el anterior",0
el juego de estrategia que estoy jugando tiene una campaña larga,0
gane el ultimo objetivo del evento justo a tiempo,0
jugando en discord mientras hablamos de cualquier cosa,0
probando el nuevo shooter que salio esta semana,0
cambiamos de estrategia y nos funciono mejor en la segunda mitad,0
el juego de mesa digital tambien esta bastante entretenido,0
terminamos el raid despues de varios intentos,0
"jugando la campaña nueva del rpg, la historia esta buena",0
Quién para rankear un rato en Valorant hoy a la noche? Nos falta uno para quinteto,0
"Al fin pude platinar el Elden Ring, el último jefe me tuvo trabado tres días seguidos",0
Se me descargó el joystick inalámbrico justo en medio de la última pelea contra el boss lpm,0
"Metieron tremendo nerfeo a la escopeta en el parche nuevo, ya no sirve para nada",0
Alguien sabe a qué hora arrancan las ofertas de verano en Steam para ir cargando la billetera?,0
"El servidor me tiró 180 de ping toda la partida, imposible pegar un tiro con ese delay",0
"Llegué a rango Diamante antes de que cierre la temporada, no toco más una ranked hasta la próxima",0
Me compré el pase de batalla nuevo solo por la skin del pase nivel 100 que está genial,0
"Che qué juegazo el Zelda nuevo, llevo cuarenta horas explorando el mapa y ni toqué la historia principal",0
Armaron sala en Discord para jugar unas carreras en Mario Kart o están todos durmiendo?,0
Recomienden algún RPG por turnos que esté disponible en Game Pass para jugar este finde,0
Mi compañero de equipo se fue afk en la tercera ronda y nos tocó jugar con desventaja toda la partida,0
Bajé los gráficos de ultra a medio para que me tire 60 fps estables en las zonas con mucha vegetación,0
Avisen si alguno tiene una clave repetida del bundle para cambiar por algún juego indie,0
"No compren la versión deluxe que el dlc que trae dura media hora nomás, no vale la pena",0
"Puse a descargar la actualización de 50 gigas del Call of Duty, mañana recién voy a poder entrar",0
Subí a arena legendaria en Clash Royale usando un mazo re ciclado que vi en YouTube,0
