text,label
fuimos a un restaurante nuevo y la comida estaba buenisima,0
conoces algun lugar de comida italiana por aca?,0
hoy me toca turno en el restaurante desde las cinco,0
reserve una mesa para el cumple de mi mama,0
el servicio estuvo un poco lento pero la comida valio la pena,0
"probamos el nuevo lugar de sushi del barrio, muy recomendable",0
el mozo nos recomendo el plato del dia y acerto de lleno,0
pedimos delivery porque no teniamos ganas de cocinar,0
"el restaurante estaba lleno, tuvimos que esperar un rato para la mesa",0
probando la parrilla nueva que abrieron en la esquina,0
la carta cambio bastante desde la ultima vez que vinimos,0
celebramos el aniversario en el restaurante de siempre,0
"el chef saco un plato nuevo esta semana, quiero probarlo",0
fuimos a comer algo rapido entre reuniones,0
"el postre de este lugar es una locura, hay que pedirlo",0
reservamos para ocho personas el sabado a la noche,0
el cafe de esta cafeteria es de los mejores que probe,0
"trabajando en la cocina hoy, dia tranquilo hasta ahora",0
"probamos el menu degustacion, cada plato mejor que el anterior",0
el mesero se olvido de traer el pedido pero lo resolvio rapido,0
encontramos un restaurante escondido que nadie conoce,0
pedimos para llevar porque estabamos apurados,0
el bar nuevo tiene tragos bastante originales,0
el restaurante de comida mexicana que probamos hoy estaba delicioso,0
llevamos a los turistas al lugar tipico de la zona,0
el ambiente del restaurante estaba buenisimo para la ocasion,0
pedimos entrada para compartir antes del plato principal,0
la pizzeria de la esquina siempre tiene buena onda,0
el dueño del restaurante nos atendio personalmente hoy,0
"probamos las empanadas del lugar nuevo, estan buenisimas",0
reservamos terraza para cenar al aire libre,0
el restaurante tiene una vista hermosa desde el segundo piso,0
fuimos a comer algo liviano despues del gimnasio,0
el asado de este lugar es de los mejores de la ciudad,0
probando el menu vegetariano que agregaron esta temporada,0
"el mozo nos trajo la cuenta rapidisimo, buena atencion",0
fuimos a festejar el cumple de mi amiga a un restaurante nuevo,0
la comida tardo un poco pero valio la espera,0
"probamos el brunch del domingo, quedamos encantados",0
el restaurante de mariscos cerca de la costa esta buenisimo,0
pedimos para llevar y comimos en el auto camino a casa,0
la cafeteria de la esquina tiene medialunas riquisimas,0
el chef nos explico como preparaba el plato principal,0
"fuimos a un lugar de comida callejera, todo delicioso",0
reservamos el salon privado para el evento de la empresa,0
probamos el nuevo helado artesanal que abrieron cerca de casa,0
el restaurante japones tiene un ambiente muy tranquilo,0
llevamos a los abuelos al restaurante de siempre para el domingo,0
la hamburgueseria nueva tiene combos bastante buenos,0
el mozo nos recomendo el vino que mejor acompañaba la cena,0
Fuimos al restaurante de la esquina y nos encantó la comida.,0
¿Ya probaste el nuevo restaurante de hamburguesas?,0
"Reservé una mesa para las ocho, ¿sí llegas?",0
Hoy comimos sushi en un restaurante japonés muy bueno.,0
El mesero fue muy amable con nosotros.,0
Estoy buscando un restaurante para cenar con mi familia.,0
El postre de ese lugar está delicioso 😋,0
Nos dieron una mesa junto a la ventana.,0
"El restaurante estaba lleno, así que esperamos unos minutos.",0
Pedí pasta y estaba en su punto.,0
Hoy empiezo mi turno en el restaurante a las cuatro.,0
"El chef salió a saludar a los clientes, estuvo padre.",0
Ese restaurante tiene muy buena música ambiental.,0
¿Qué restaurante recomiendas para celebrar un aniversario?,0
Fui por unos tacos y terminé pidiendo también un agua fresca.,0
La cuenta salió más barata de lo que esperaba.,0
Siempre pido la sopa del día cuando voy ahí.,0
Acaban de abrir un restaurante de comida coreana cerca.,0
"Nos atendieron rapidísimo, qué buen servicio.",0
Voy a reservar porque dicen que se llena los fines de semana.,0
El restaurante acepta pagos con tarjeta y efectivo.,0
Mi hermano trabaja como cocinero en un restaurante italiano.,0
Pedimos una pizza familiar para compartir.,0
El café que sirven ahí está muy rico.,0
"Hoy toca comida mexicana, ya elegimos restaurante.",0
El menú tiene muchas opciones vegetarianas.,0
Nos sentamos en la terraza porque hacía buen clima.,0
El restaurante cambió su carta esta semana.,0
Pedí recomendaciones y terminé probando algo nuevo.,0
El pan recién horneado estaba excelente.,0
Mi amiga hizo la reservación desde la app.,0
El lugar tiene una decoración muy bonita.,0
Fuimos sin planearlo y encontramos mesa enseguida.,0
El restaurante ofrece menú infantil.,0
El mesero nos explicó las especialidades de la casa.,0
Compré comida para llevar porque tenía prisa.,0
Siempre regreso por las enchiladas de ese lugar.,0
"El restaurante está cerca del parque, muy buena ubicación.",0
Hoy me tocó atender varias mesas durante mi turno.,0
El dueño nos recomendó un platillo que estaba buenísimo.,0
¿Prefieres comer adentro o en la terraza?,0
Nos regalaron un postre por el cumpleaños de mi papá.,0
El restaurante abre desde las siete de la mañana.,0
Pedimos entrada antes del plato fuerte.,0
La limonada estaba bien refrescante.,0
Encontramos estacionamiento justo frente al restaurante.,0
Estoy viendo reseñas para decidir dónde cenar.,0
Ese buffet tiene muchísima variedad de comida.,0
La propina quedó incluida en la cuenta.,0
Mañana iremos otra vez porque nos gustó mucho ese restaurante.,0
