text,label
"Hoy terminé todos mis pendientes 😄",0
"Voy camino al trabajo.",0
"Acabo de comprar un teclado nuevo.",0
"Mi mamá hizo tacos otra vez jajaja.",0
"Hoy toca jugar con los compas.",0
"Estoy esperando el camión.",0
"Ya casi termino la tarea de mate.",0
"Mi perro no deja de ladrarle al cartero jaja.",0
"Fui al gym en la mañana, quedé molido.",0
"Vi una peli buenísima ayer, se las recomiendo.",0
"Se me antojó una pizza, ya la pedí.",0
"Mañana tengo examen pero ya estudié.",0
"Compré unos tenis nuevos, están bien cómodos.",0
"Mi hermano me ganó jugando FIFA otra vez.",0
"Hoy hace muchísimo calor.",0
"Llegué tarde al trabajo pero no pasó nada grave.",0
"Estoy armando el rompecabezas con mi sobrina.",0
"Se me quemó el arroz jajaja soy un desastre en la cocina.",0
"Voy a salir a correr un rato antes de que llueva.",0
"Terminé de leer ese libro que me recomendaste.",0
"Mi equipo ganó anoche, quedé feliz todo el día.",0
"Estoy organizando mi cuarto, encontré cosas de hace años.",0
"Fuimos a la feria del pueblo, muy divertido todo.",0
"Ya empecé el curso de inglés en línea.",0
"Mi gato se subió otra vez a la mesa jaja.",0
"Hoy cociné algo nuevo, quedó rico.",0
"Vamos a ir al cine el sábado con los amigos.",0
"Mi papá me enseñó a cambiar una llanta hoy.",0
"Actualicé mi celular y quedó como nuevo.",0
"Estoy viendo una serie nueva, va bien interesante.",0
"El tráfico estuvo pesado pero llegué a tiempo.",0
"Hoy fue un día tranquilo, nada especial.",0
"Vamos a ir de viaje la próxima semana, ya armé la maleta.",0
"Me inscribí a un torneo de ajedrez.",0
"Estoy aprendiendo a tocar guitarra, poco a poco.",0
"Mi mejor amiga viene a visitarme el finde.",0
"Compré verduras para hacer una ensalada rica.",0
"El profe canceló la clase, así que salí temprano.",0
"Fui a caminar al parque con mi perro.",0
"Ya terminé de armar el mueble nuevo.",0
"Se me hizo tarde pero alcancé el camión.",0
"Hoy probé una receta de pan, salió bien.",0
"Estoy jugando videojuegos con mis primos.",0
"Mi bici necesita una llanta nueva.",0
"Fuimos al mercado a comprar fruta fresca.",0
"Terminé de pintar mi cuarto, quedó genial.",0
"Hoy tuve junta de trabajo, salió bien.",0
"Estoy organizando una fiesta sorpresa para mi amiga.",0
"Mi hija aprendió a andar en bici hoy.",0
"Vamos a hacer una parrillada el domingo.",0
"Ya empecé a planear mis vacaciones de diciembre.",0
"Hoy fui al súper y encontré todo lo que buscaba, qué buena racha.",0
"Mi equipo favorito ganó anoche, quedé bien contento.",0
"Estoy armando un mueble nuevo para mi cuarto.",0
"Salimos a comer tacos con los compañeros del trabajo.",0
"Ya subí de nivel en el juego, por fin.",0
"Mi perro aprendió un truco nuevo, está bien listo.",0
"Compré unos audífonos nuevos, suenan increíble.",0
"Hoy tuve clase de historia, estuvo interesante.",0
"Vamos a ir a la playa en las vacaciones.",0
"Terminé el proyecto de la universidad antes de tiempo.",0
"Mi mamá preparó pastel, quedó delicioso.",0
"Fuimos al cine a ver la nueva película de acción.",0
"Estoy aprendiendo a cocinar pasta desde cero.",0
"Mi hermano y yo jugamos videojuegos toda la tarde.",0
"Compré una playera nueva, me encantó el diseño.",0
"Hoy tuve junta con el equipo, salió todo bien.",0
"Mi gata se durmió encima de mis apuntes jaja.",0
"Fuimos a caminar al parque con los amigos.",0
"Actualicé mi computadora y ahora va más rápido.",0
"Hoy cociné algo diferente y quedó muy rico.",0
"Mi papá me llevó a ver el partido en el estadio.",0
"Vamos a organizar una parrillada este fin de semana.",0
"Terminé de leer un cómic que me recomendaron.",0
"Fui a la tienda y encontré una oferta buenísima.",0
"Estoy practicando guitarra todos los días.",0
"Hoy en la escuela hicimos un experimento divertido.",0
"Mi amigo me contó un chiste buenísimo hoy.",0
"Compramos boletos para el concierto del mes que viene.",0
"Estoy planeando un viaje con mis amigos.",0
"Mi perro salió a pasear y volvió agotado jaja.",0
"Hoy aprendí a usar una app nueva para trabajar.",0
"Vamos a jugar fútbol el sábado en la mañana.",0
"Mi hermana y yo armamos un pastel para mi papá.",0
"Terminé el examen y creo que me fue bien.",0
"Compré una consola nueva, ya la estoy probando.",0
"Fuimos a un restaurante nuevo y la comida estuvo genial.",0
"Hoy en el trabajo resolvimos un problema complicado, quedé satisfecho.",0
"Mi mascota aprendió a sentarse, estoy orgulloso de ella.",0
"Vamos a visitar a mis abuelos este fin de semana.",0
"Compré unos zapatos nuevos para correr.",0
"Hoy escuché un álbum nuevo que me encantó.",0
"Terminé de armar mi escritorio para la oficina en casa.",0
"Fuimos al museo con la clase, estuvo muy padre.",0
"Mi amigo me invitó a su cumpleaños el próximo mes.",0
"Hoy aprendí una receta nueva de pan casero.",0
"Estoy organizando mis fotos del viaje pasado.",0
"Vamos a estrenar una serie nueva esta noche.",0
"Mi equipo de trabajo terminó el proyecto a tiempo.",0
"Compré frutas frescas en el mercado hoy.",0
"Fuimos a andar en bici por el parque.",0
"Hoy tuve un buen día, todo salió como esperaba.",0
"Ya llegué a la casa, por fin a descansar.",0
"Mi tía trajo tamales, ya merendé bien rico.",0
"Le cambié el aceite al carro yo mismo.",0
"Hoy me tocó turno doble pero se pasó rápido.",0
"Mi abuela me enseñó una receta nueva de sopa.",0
"Encontré un audio bien chistoso, te lo mando.",0
"Ya casi acabo de acomodar las cajas de la mudanza.",0
"Fui por café antes de entrar a clases.",0
"Mi sobrino ya sabe contar hasta veinte, qué orgullo.",0
"Hoy regué las plantas y podé un poco el jardín.",0
"Vamos a armar el árbol de navidad este fin de semana.",0
"Me compré una mochila nueva para la escuela.",0
"Quedé de verme con unos amigos en la tarde.",0
"Estoy revisando currículums para la vacante del trabajo.",0
"Mi perico aprendió a silbar una canción jaja.",0
"Hoy toca lavar el carro, ya se veía sucio.",0
"Vi un tutorial y arreglé el grifo yo solo.",0
"Compramos boletos para el partido del domingo.",0
"Mi hija hizo un dibujo bien bonito en la escuela.",0
"Estoy probando una app nueva para organizar mis gastos.",0
"Fuimos a la nevería después de la escuela.",0
"Ya empecé a armar el rompecabezas de mil piezas.",0
"Mi compañero de cuarto cocinó algo delicioso hoy.",0
"Salimos a andar en patines al parque.",0
"Terminé de instalar el software nuevo en la oficina.",0
"Hoy hice ejercicio antes de entrar a trabajar.",0
"Mi mamá me llamó nada más para platicar un rato.",0
"Vamos a ir de campamento el próximo mes.",0
"Compré unas plantas nuevas para el balcón.",0
"Estoy viendo un documental sobre el espacio, está genial.",0
"Hoy fue el cumpleaños de mi amigo, hicimos una cena.",0
"Ya subí las fotos del viaje a mis redes.",0
"Mi perro se echó a dormir en mi cama otra vez.",0
"Terminé de armar el reporte antes de la junta.",0
"Fuimos por helado después de cenar.",0
"Estoy organizando el clóset, tengo ropa que ya ni uso.",0
"Mi hermano se sacó una buena nota en el examen.",0
"Vamos a estrenar la cancha nueva del barrio.",0
"Compré ingredientes para hacer pan casero el domingo.",0
"Hoy aprendí un acorde nuevo en la guitarra.",0
"Mi vecina me regaló unas plantas de su jardín.",0
"Fui a la papelería por útiles para la escuela.",0
"Estoy armando mi horario para el próximo semestre.",0
"Mi gato derribó un vaso pero no pasó nada jaja.",0
"Vamos a ver el nuevo estreno el viernes.",0
"Compré una funda nueva para el celular.",0
"Hoy tuve una llamada de trabajo que salió bien.",0
"Mi papá y yo arreglamos la bici juntos.",0
"Terminé de acomodar los libros en el estante.",0
"Fuimos a caminar por el centro un rato.",0
"Hoy quedé de ir al súper por las cosas de la semana.",0
"Hoy desayuné bien rico antes de salir a clases.",0
"Mi tío me prestó su taladro para el proyecto.",0
"Ya mandé el correo que me faltaba del trabajo.",0
"Mi prima se graduó ayer, fuimos todos a celebrar.",0
"Estoy buscando tenis nuevos para correr.",0
"Hoy tocó limpieza general en la casa.",0
"Mi compañero trajo dulces a la oficina, qué detalle.",0
"Vamos a rentar una peli de terror esta noche.",0
"Ya cargué el celular, se me había quedado en cero.",0
"Estoy armando la lista de compras para el súper.",0
"Mi vecino puso música bien buena en la tarde.",0
"Hoy terminé de lavar toda la ropa acumulada.",0
"Fui al taller a que revisaran el carro.",0
"Mi abuelo me enseñó a jugar dominó ayer.",0
"Compré un cargador nuevo porque se me perdió el otro.",0
"Estoy viendo tutoriales para armar una repisa.",0
"Hoy fuimos al zoológico con los niños.",0
"Mi hermana me ayudó a estudiar para el examen.",0
"Ya reservamos mesa para la cena del sábado.",0
"Estoy probando una receta de galletas nueva.",0
"Mi jefe felicitó al equipo por el proyecto.",0
"Fuimos a correr temprano antes de que apretara el calor.",0
"Compré boletos para el próximo partido de básquet.",0
"Hoy aprendí a hacer una tortilla de papa.",0
"Mi sobrina me mandó un dibujo bien bonito.",0
"Estoy organizando mi playlist para el gym.",0
"Vamos a pintar la sala este fin de semana.",0
"Ya terminé de instalar los estantes nuevos.",0
"Mi amigo me invitó a jugar boliche el viernes.",0
"Hoy revisé mis finanzas y todo cuadra bien.",0
"Fuimos al veterinario a la revisión del perro.",0
"Compré una planta nueva para la cocina.",0
"Estoy armando un plan de estudio para el semestre.",0
"Mi mamá y yo horneamos un pastel hoy.",0
"Ya empecé a leer el segundo libro de la saga.",0
"Hoy fuimos al parque de diversiones con los primos.",0
"Estoy aprendiendo a editar video para mis redes.",0
"Mi compañero de trabajo trajo café para todos.",0
"Vamos a jugar cartas después de la cena.",0
"Ya reparé la llanta de la bici yo mismo.",0
"Hoy tuve una entrevista de trabajo, salió bien.",0
"Mi hijo aprendió a nadar este verano.",0
"Compramos un juego de mesa nuevo para la familia.",0
"Estoy viendo videos de recetas veganas, se ven ricas.",0
"Fuimos a la biblioteca a estudiar en grupo.",0
"Hoy limpié el patio y quedó mejor.",0
"Mi amiga me regaló un libro que quería.",0
"Vamos a ir a acampar el próximo fin de semana.",0
"Ya terminé el curso de fotografía que tomé.",0
"Hoy jugué basquetbol con los del trabajo.",0
"Mi tía nos invitó a comer el domingo, va a estar rico.",0
"Hoy arreglé el clóset de la entrada, ya cabía todo mejor.",0
"Fui a inscribirme al curso de natación.",0
"Mi compañero de clase me explicó el tema que no entendí.",0
"Compré una lámpara nueva para el escritorio.",0
"Hoy salió el sol después de varios días nublados.",0
"Estoy armando un video para el proyecto final.",0
"Mi hermano me regaló una playera de mi equipo favorito.",0
"Vamos a probar ese restaurante nuevo del centro.",0
"Ya terminé de acomodar la despensa.",0
"Hoy hice una videollamada con mis primos que viven lejos.",0
"Mi perro se puso feliz cuando llegué del trabajo.",0
"Estoy leyendo un libro de misterio bien bueno.",0
"Compramos un pastel para celebrar el ascenso de mi papá.",0
"Hoy tuve clase de yoga, me sentí bien relajado.",0
"Fui a que me cortaran el cabello, quedó bien.",0
"Mi amiga y yo vamos a hacer un maratón de series.",0
"Ya empecé a armar el itinerario del viaje.",0
"Estoy aprendiendo a hacer sushi en casa.",0
"Mi mamá me pidió ayuda para mover unos muebles.",0
"Hoy fuimos a la feria de ciencias de mi hijo.",0
"Compré unas plantas para decorar la sala.",0
"Fuimos al lago a pescar con mi papá.",0
"Estoy revisando ofertas de trabajo en línea.",0
"Mi gato durmió toda la tarde en el sillón.",0
"Hoy terminé de armar el presupuesto del mes.",0
"Vamos a jugar voleibol en la playa el sábado.",0
"Ya subí las notas de la clase a la nube.",0
"Mi hermana me trajo un regalo de su viaje.",0
"Estoy practicando para el torneo de ajedrez.",0
"Hoy probamos un juego de mesa nuevo en familia.",0
"Fui a comprar materiales para el proyecto de arte.",0
"Mi compañero de trabajo cumplió años, le llevamos pastel.",0
"Estoy organizando una tarde de películas con los amigos.",0
"Ya reservé el lugar para la fiesta de cumpleaños.",0
"Mi papá arregló la gotera del techo hoy.",0
"Hoy hice una lista de canciones nuevas para escuchar.",0
"Vamos a visitar el museo de ciencias este sábado.",0
"Compré un libro de cocina que se ve interesante.",0
"Estoy aprendiendo a programar en mis ratos libres.",0
"Mi vecino nos invitó a su carne asada.",0
"Hoy fuimos a caminar por la playa al atardecer.",0
"Ya empecé a decorar mi cuarto nuevo.",0
"Mi hijo aprendió a montar en patineta.",0
"Estoy armando el calendario de entregas del trabajo.",0
"Compramos boletos para el show del próximo mes.",0
"Hoy tuve una charla bien buena con un amigo de la universidad.",0
"Fuimos a probar el nuevo café que abrieron cerca.",0
"Mi mamá y yo fuimos de compras al mercado.",0
"Ya terminé de armar el álbum de fotos familiar.",0
"Hoy jugué cartas con mis abuelos, la pasamos bien.",0
