text,label
"Hoy salí bien cansado del trabajo, pero mañana será otro día.",1
"Tengo demasiados pendientes y siento que el día no me alcanza.",1
"Esta semana ha estado pesada con tantas reuniones.",1
"Me preocupa no terminar el reporte antes del viernes.",1
"El cliente cambió todo a última hora 😅",1
"Estoy aprendiendo en el nuevo puesto y todavía me cuesta agarrarle el ritmo.",1
"Hoy cometí un error en una factura y me dio mucha pena.",1
"Ya quiero que llegue el fin de semana para descansar un poco.",1
"Entre correos y llamadas no pude avanzar casi nada hoy.",1
"Salgo del turno con la cabeza hecha un lío, pero mañana sigo.",1
"Me tocó cubrir a un compañero y terminé agotado.",1
"Siento que últimamente vivo corriendo entre entregas.",1
"Hoy la oficina estuvo demasiado movida.",1
"Mi jefe quiere cambios de última hora y toca adaptarse.",1
"Estoy haciendo horas extra estos días y ya lo resiento.",1
"Hay mucho trabajo acumulado, aunque poco a poco voy avanzando.",1
"Los cierres de mes siempre me ponen algo tenso.",1
"Entre clases y planeaciones ya acabé bien cansado.",1
"Los pacientes no dejaron de llegar en todo el turno.",1
"Hoy atendí muchísima gente en caja, terminé sin energía.",1
"El tráfico y las entregas me hicieron el día eterno.",1
"Me da nervio presentar el proyecto mañana, espero que salga bien.",1
"Estoy tratando de organizarme mejor porque traigo muchas tareas.",1
"Mi compañero faltó y nos repartieron todo el trabajo.",1
"Cada vez que suena el chat del trabajo pienso que es otra urgencia jaja.",1
"Hoy hubo demasiadas llamadas de clientes molestos.",1
"El sistema falló varias veces y nos atrasó bastante.",1
"No dormí tan bien pensando en todo lo que tengo que hacer mañana.",1
"Estoy algo estresado con tantas fechas de entrega seguidas.",1
"Me cuesta desconectarme del trabajo cuando llego a casa.",1
"Hoy aprendí una herramienta nueva y terminé con la cabeza llena de información.",1
"Hay días en los que siento que respondo correos sin parar.",1
"Estoy cansado, pero creo que si me organizo mejor saldré adelante.",1
"Nos cambiaron el proceso y todavía me confundo un poco.",1
"Qué semana tan intensa, necesito descansar un rato.",1
"Me preocupa quedar mal con el equipo si no termino mi parte.",1
"Hoy el restaurante estuvo llenísimo desde temprano.",1
"Traigo varios proyectos al mismo tiempo y cuesta enfocarse.",1
"Estoy adaptándome al horario nuevo, todavía me pega el cambio.",1
"Entre videollamadas casi ni tuve tiempo para trabajar en lo importante.",1
"Hoy sí sentí mucha presión en la fábrica por cumplir la producción.",1
"El supervisor estuvo encima de todos todo el día.",1
"Nomás termino una tarea y ya aparecen tres más 😅",1
"Estoy un poco frustrado porque tuve que rehacer parte del trabajo.",1
"Estos días han sido pesados, pero espero que la próxima semana esté más tranquila.",1
"Mi primer mes aquí ha sido intenso, aunque voy aprendiendo bastante.",1
"Hoy acabé mentalmente cansado después de tantas consultas.",1
"Creo que necesito organizar mejor mis tiempos para no andar tan acelerado.",1
"Se juntaron varios pedidos y anduve corriendo todo el turno.",1
"Últimamente el trabajo exige mucho, pero confío en que esto se calme pronto.",1
