text,label
"No pegué un ojo en toda la noche por el calor agobiante, encima el ventilador tiraba puro aire caliente",1
"Se largó un diluvio tremendo y la calle se inundó de cordón a cordón, me da bronca no poder salir",1
"Con este frío polar no me dan ganas ni de asomar la nariz afuera, me duelen hasta los huesos",1
"El temporal de anoche cortó la luz en todo el barrio y ando re estresado esperando que vuelva para trabajar",1
"Qué bronca bárbara, organizamos el picnic durante dos semanas y la tormenta nos arruinó todo el plan 🤦‍♂️",1
"Manejar con esta neblina cerrada por la autopista me puso los nervios de punta, no se veía nada a dos metros",1
"Me tiene re podrido tanta humedad constante, la ropa tarda tres días en secar y tiene olor a encierro",1
"Se me volaron tres chapas del cobertizo con las ráfagas de viento y estuve renegando bajo la lluvia para atarlas",1
"No me puedo concentrar en la oficina con esta sensación térmica de 41 grados, siento la cabeza embotada 🥵",1
"Cancelaron el vuelo de conexión por la tormenta eléctrica y tengo que clavarme seis horas en el aeropuerto",1
"Qué desgaste pedalear en el reparto con el viento en contra y llovizna helada pegándote en la cara",1
"Se largó a caer granizo de golpe y me desesperé buscando cartones para taparle el techo al auto",1
"Ando con dolor de cabeza desde la siesta por la baja presión que hay antes de que reviente la tormenta",1
"La lluvia no para desde la madrugada y el agua ya está al límite de entrar por la puerta del patio, qué estrés",1
"Tuvimos que suspender el entrenamiento al aire libre por alerta naranja de tormentas fuertes, qué fastidio",1
"Me congelé esperando el colectivo media hora bajo la llovizna porque venían todos llenos y no paraban",1
"Me preocupa que esta helada tardía me queme los brotes tiernos de la siembra en la huerta",1
"Qué embole estar encerrado todo el fin de semana largo por culpa de este temporal interminable",1
"El calor adentro del aula era insoportable, los chicos no daban más y a mí me costaba horrores dar la clase",1
"Se me dio vuelta el paraguas con una ráfaga de viento en la esquina y me empapé de pies a cabeza 😩",1
"Tengo los labios todos partidos y la piel seca por este viento frío del sur que no afloja",1
"Me tiene re tenso salir a la ruta con este pronóstico de chaparrones fuertes y asfalto resbaladizo",1
"Qué mal humor me genera este cielo gris plomizo que lleva cuatro días seguidos sin mostrar un rayo de sol",1
"Se me inundó el garage porque la rejilla no dio abasto con el agua que bajaba de la calle, qué desastre",1
"Ando con los ojos re irritados por la polvareda que levantó el viento norte esta tarde",1
"Tuve que venir caminando diez cuadras bajo el sol del mediodía y casi me desmayo del bochorno que hacía",1
"Me desespera no poder dormir bien por el ruido ensordecedor de las chapas temblando con el viento",1
"Qué impotencia lavar el auto a la mañana para que a la tarde caiga una lluvia con tierra que te lo deje peor",1
"El pronóstico decía día soleado y salí de remera corta, ahora me estoy muriendo de frío en la parada",1
"Se cortó internet en toda la cuadra después del trueno fuerte y no puedo avanzar con las entregas virtuales",1
"Me da mucha rabia tener que postergar el festejo del cumpleaños de mi hijo al aire libre por culpa del clima",1
"Ando re fastidioso con esta ola de calor, no tengo energía ni para levantarme del sillón a cocinar",1
"El barro en el camino rural no me deja sacar la camioneta para llevar la mercadería al pueblo",1
"Qué fastidio tener que cruzar la avenida saltando charcos gigantes para llegar al trabajo con las zapatillas secas",1
"Me tiene re preocupado que el viento tire ramas sobre los cables de luz de la entrada de casa",1
"Siento el cuerpo pesado y la presión por el piso con este día tan bochornoso y nublado",1
"La resolana del mediodía me quemó la cara por olvidarme de ponerme protector solar antes de salir a la obra",1
"Se me empañaron todos los vidrios del auto por la humedad y estuve diez minutos pasando trapos con bronca",1
"Qué pesadilla viajar apretado en el subte con 35 grados afuera y el aire acondicionado roto",1
"Me da bronca que cancelen la fecha de la liga de fútbol justo cuando teníamos el equipo completo para jugar",1
"Tengo que andar esquivando goteras en el depósito del trabajo porque el techo filtra por todos lados",1
"Me despertó un rayo fuertísimo a las cuatro de la mañana y me costó un montón volver a conciliar el sueño",1
"Este cambio brusco de temperatura me dejó la garganta a la miseria, ayer hacían 30 grados y hoy 12",1
"La nieve acumulada en la vereda se hizo hielo y casi me pego un golpe terrible al salir a comprar pan",1
"Me satura tener que salir con tres capas de abrigo encima y después cocinarme adentro de los locales con calefacción",1
"El agua de la lluvia me arruinó una encomienda de cartón que me habían dejado en el porche, qué bronca",1
"Ando con contractura en el cuello de caminar todo encorvado tratando de protegerme del viento helado",1
"Qué bajón preparar todo para pasar el día en la pileta y que a las dos de la tarde se largue a llover",1
"No me corre ni una pizca de brisa por la ventana de la pieza, es sofocante estar adentro",1
"Terminé el turno de la tarde liquidado por el calor sofocante del asfalto, necesito que refresque ya",1
