text,label
Se canceló la salida otra vez.,1
Hoy discutí con un amigo por una tontería.,1
Últimamente casi no coincidimos para vernos.,1
Me dio algo de tristeza que nadie pudiera ir hoy.,1
Siento que todos andan bien ocupados estos días.,1
Espero que podamos hablar y arreglar el malentendido.,1
Mi mejor amigo cambió de ciudad y lo voy a extrañar.,1
El grupo volvió a cambiar los planes de último momento.,1
No sé por qué nadie responde en el chat 😅,1
Quedamos de jugar en línea y al final nadie se conectó.,1
Me costó un poco integrarme al grupo nuevo.,1
Pensé que nos reuniríamos este fin y se canceló todo.,1
Una amiga se molestó por un mensaje que entendió mal.,1
"Quiero organizar una salida, pero todos tienen horarios diferentes.",1
Hoy sentí raro que olvidaran avisarme del cambio de lugar.,1
Le presté dinero a un amigo y todavía no me dice cuándo podrá devolverlo.,1
Extraño cuando nos veíamos más seguido.,1
Nos tomó un buen rato ponernos de acuerdo para la reunión.,1
Mi amigo anda muy ocupado con el trabajo y casi no hablamos.,1
"Quería platicar con alguien, pero todos estaban ocupados.",1
"Nos enojamos un rato, pero creo que se va a solucionar.",1
Es difícil encontrar un día que todos puedan salir.,1
Mi amigo canceló porque le salió un pendiente de último momento.,1
"Creo que exageré un poco en la discusión, luego le escribiré.",1
Me cuesta hacer nuevos amigos en este lugar.,1
El chat del grupo está lleno de mensajes y ya me perdí 😂,1
Me hubiera gustado que me avisaran antes del cambio de planes.,1
Hace meses que no veo a mis amigos de la universidad.,1
Estoy intentando retomar contacto con un amigo de hace años.,1
Quedamos para tomar un café y al final hubo que mover la fecha.,1
"Mis amigos quieren salir, pero yo también tengo muchas cosas que hacer.",1
"Hoy hubo un pequeño desacuerdo en el grupo, nada grave.",1
Mi amigo llegó muy tarde y ya llevábamos rato esperándolo.,1
Qué complicado organizar un viaje entre tantos amigos.,1
Todos tienen horarios diferentes y cuesta coincidir.,1
Una amiga anda pasando días pesados y trato de apoyarla.,1
"Pensé que hoy nos juntaríamos, pero surgieron otros planes.",1
Se siente raro cuando el grupo se divide para hacer cosas distintas.,1
"Quiero conocer más gente, pero me da un poquito de pena al principio.",1
Mi amigo olvidó que habíamos quedado de vernos.,1
Nos tardamos media hora solo para decidir dónde reunirnos.,1
"El plan sonaba muy bien, pero varios cancelaron al final.",1
Estoy esperando que respondan para confirmar la salida.,1
"Hace rato que no hablamos, ojalá podamos ponernos al día pronto.",1
Entre el trabajo y la escuela ya casi no vemos a los amigos.,1
"Hoy el chat estuvo medio tenso por un malentendido, pero ya pasó.",1
"Quería invitar a más personas, pero varios ya tenían compromisos.",1
"Mis amigos y yo intentamos organizar algo cada mes, aunque no siempre se puede.",1
A veces mantener las amistades requiere tiempo y coordinación.,1
Seguro la próxima semana sí logramos reunirnos todos.,1
"Nos íbamos a juntar a merendar hoy y me cancelaron todos a las cuatro de la tarde, qué bronca",1
Discutí con mi amigo de toda la vida por una boludez del fútbol y terminamos re calientes los dos,1
Siento que últimamente si no busco yo a la gente del grupo para vernos nadie mueve un dedo,1
Me dio bastante tristeza que mi amiga de la infancia se mude a otra provincia por laburo,1
"Le escribí a mi amigo para preguntarle cómo andaba y me respondió con un 'ok' re seco, me quedé pensando",1
Qué desgaste intentar coordinar una cena con los pibes cuando nadie responde en el grupo de WhatsApp,1
"Me prestó la bicicleta un amigo y se me pinchó la rueda camino a casa, me da una vergüenza bárbara tener que decirle",1
"Sentí que sobraba un poco en la juntada de anoche, todos hablaban de temas de su trabajo y yo quedé re pintado",1
Mi compa de la facu me dejó pagando con la parte del apunte que teníamos que resumir juntos para mañana 🤦‍♂️,1
Ando con un sabor amargo porque se armó tremenda pica en el chat por un malentendido de un mensaje de voz,1
Me frustra un montón que mis amigos de la secundaria vivan tan a las corridas que nunca podamos coincidir ni para un café,1
Le presté un buzo a mi amiga hace tres meses y cada vez que se lo pido se hace la desentendida,1
Me dolió un poco enterarme por una historia de Instagram que se habían juntado a cenar sin avisarme 😔,1
Mi amigo anda pasando un momento re complicado con la familia y me angustia no saber qué decirle para ayudarlo,1
Tuvimos un cruce medio feo en Discord jugando ranked porque me echó la culpa de haber perdido la partida,1
Qué embole cuando dos amigos muy cercanos se pelean y te ponen en el compromiso de elegir a cuál bancar,1
Tenía muchas ganas de ir al recital con mi grupo pero todos dijeron que no tenían plata y me dio bajón,1
"Me cuesta un huevo hacer amigos nuevos en el trabajo, siento que todos ya tienen sus grupitos armados",1
"Mi mejor amigo se puso de novio hace poco y desapareció por completo del mapa, ya casi ni contesta",1
Me dio mucha rabia que le contara a otra persona algo privado que le había confiado solo a él,1
"Organizamos el asado para diez en casa, compré la carne y a último momento me avisaron cuatro que no venían",1
Ando medio bajón porque siento que con los años cada uno agarró su camino y perdimos esa complicidad de antes,1
Me da ansiedad tener que encarar a mi amiga para decirle que me molestó un comentario que me tiró el viernes,1
"Quedamos en vernos en la plaza a las seis, son seis y media y sigo acá sentado esperándolo bajo el frío",1
