text,label
"nos juntamos para un cafe despues del laburo",0
"vienen mis amigos a casa esta noche",0
"nos reimos muchisimo ayer 😂",0
"quien trae las papitas para hoy?",0
"deberiamos organizar otro viaje pronto",0
"el grupo estuvo buenisimo con los memes hoy",0
"esperando que lleguen todos para arrancar",0
"se me complico venir hoy, capaz llego mas tarde",0
"te vas a burlar toda la vida de esa foto jajaja",0
"cancele los planes de esta tarde, surgio algo",0
"llegue tarde otra vez, ya es mi marca registrada",0
"no coincidimos en la peli pero bueno, vemos otra cosa",0
"armamos una previa antes de ir a la fiesta",0
"nos vemos en la plaza como siempre a eso de las cinco",0
"el chat no para de sonar desde la mañana",0
"conoci a un amigo de un amigo en la fiesta de ayer",0
"sacamos un monton de fotos en la salida de anoche",0
"vamos a la feria del barrio el sabado, quien se suma?",0
"te espero en la esquina como siempre",0
"armamos equipo para el torneo del finde",0
"nos juntamos a estudiar pero terminamos hablando de todo menos eso",0
"el asado de ayer estuvo buenisimo, hay que repetir",0
"te debo una despues de lo de ayer, gracias por ayudarme",0
"armamos un viaje corto para el finde largo",0
"nos despedimos en la estacion, se va de intercambio",0
"jugamos toda la noche a las cartas en lo de fede",0
"organizando la sorpresa para el cumple de sofi",0
"nos juntamos a ver el partido en lo de mi vecino",0
"llegamos todos tarde a la previa, un caos total",0
"te presto los apuntes si los necesitas para el examen",0
"armamos una noche de peliculas con palomitas y todo",0
"nos encontramos por casualidad en el super, tanto tiempo",0
"organizando la salida de egresados con el grupo del cole",0
"vamos a probar el restaurante nuevo que abrieron",0
"el grupo de whatsapp del viaje ya esta armado",0
"nos vemos el domingo para desayunar como siempre",0
"invite a los chicos a la parrillada del sabado",0
"armamos equipo para el picado de esta tarde",0
"nos juntamos a tomar mate en la terraza toda la tarde",0
"conocimos gente nueva en el bar de siempre",0
"organizamos una tarde de juegos de mesa en casa",0
"vamos a la casa de fede a ver la serie nueva",0
"te tomo la palabra, el viernes salimos entonces",0
"la juntada de ayer se extendio mas de lo pensado",0
"armamos el grupo para el viaje de egresados",0
"nos reimos toda la tarde con las anecdotas de siempre",0
"quedamos en encontrarnos despues de la clase de hoy",0
"organizando la despedida de soltero para el mes que viene",0
"te espero en la puerta del cine a las ocho",0
"nos juntamos a celebrar que aprobaste el final",0
"salimos a caminar por el centro con el grupo el sabado",0
