text,label
"Llevamos cincuenta minutos esperando los platos principales y el mozo ni se acerca a darnos una explicación",1
"Me trajeron la hamburguesa con cebolla cuando aclaré dos veces que soy alérgico, ahora tengo que esperar que la hagan de nuevo",1
"La pizza llegó completamente fría y con todo el queso pegado a la tapa de cartón de la caja 🤦‍♂️",1
"Teníamos reserva confirmada para las nueve y nos hicieron esperar parados en la entrada media hora más",1
"Qué bronca pagar una fortuna por un bife de chorizo y que te lo traigan seco como una suela de zapato",1
"El repartidor de la app se fue para el lado contrario con la moto y la comida ya lleva una hora dando vueltas",1
"El lugar estaba tan ruidoso y con la música tan al palo que salí con dolor de cabeza de gritar para hablar",1
"Nos dijeron que ya no les quedaba pasta casera después de habernos tenido veinte minutos mirando la carta",1
"El mozo nos atendió de pésima gana y prácticamente nos revoleó los cubiertos arriba de la mesa",1
"Me da mucha bronca que te encajen el cobro de servicio de mesa cuando ni siquiera te traen una panera decente",1
"Estuvimos media hora dando vueltas con el auto para conseguir un restaurante que tuviera una mesa libre para cuatro",1
"Pedí las papas fritas crocantes y me trajeron una porción grasienta que parecía recalentada en microondas",1
"Me tiene re estresado coordinar la cena de fin de año del laburo porque nadie se pone de acuerdo con el menú fijo",1
"Nos apuraron para levantar los platos porque necesitaban liberar la mesa para el segundo turno, qué momento incómodo",1
"La gaseosa vino sin gas y con dos hielos diminutos casi derretidos en un vaso tibio, qué asco",1
"Qué decepción este lugar nuevo que tanto recomendaban en redes, los platos son diminutos y carísimos",1
"Le pedí la cuenta al mozo tres veces y sigo clavado acá esperando para poder irme a mi casa 😩",1
"Se olvidaron de marchar la ensalada que pedí y mis amigos ya terminaron de comer, me da una impotencia bárbara",1
"Tuvimos que hacer una cola de cuarenta minutos en la vereda bajo el frío para entrar a la cafetería de moda",1
"Me dio vergüenza ajena que se pusieran a discutir por la propina adelante de todos los clientes en la caja",1
"El sushi que pedí a domicilio llegó todo desarmado y mezclado en la bandeja, un desastre total",1
"Nos sentaron en una mesa diminuta al lado del baño donde pasa gente rozándote la silla a cada rato",1
"Me dio mucha rabia que me cobren un recargo del quince por ciento por pagar con transferencia en el local",1
"El café con leche me lo trajeron hirviendo y quemado, tenía gusto amargo intomable",1
"Esperé toda la semana para venir a comer acá y el plato insignia del chef no tenía nada de sabor",1
"Se les cayó el sistema del posnet justo cuando íbamos a pagar y no teníamos nada de efectivo encima, qué garrón",1
"Me fastidia un montón que tarden cuarenta minutos en traerte una simple entrada de rabas",1
"El restaurante tenía el aire acondicionado roto y era sofocante comer adentro con este calor",1
"Nos cobraron dos aguas minerales de más en el ticket y tuvimos que esperar a que el encargado anule la factura",1
"Me da bronca pedir delivery porque llego muerto de hambre y siempre le falta una bebida o un aderezo al pedido",1
"La milanesa estaba cruda en el centro y tuve que mandarla a la cocina de nuevo con una incomodidad tremenda",1
"El ambiente era tan oscuro que teníamos que usar la linterna del celular para leer los precios de la carta",1
"Me da mucha ansiedad tener que elegir un restaurante para una primera cita y tener miedo de que salga todo mal",1
"Pedimos para compartir porque el mozo dijo que las porciones eran abundantes y eran dos bocados de nada",1
"Se equivocaron de mesa y le entregaron nuestro pedido a otra gente que se dio cuenta después de tocar la comida",1
"Qué fastidio cuando el mozo desaparece por media hora y no hay forma de pedirle una botella de agua",1
"El olor a fritura del salón era tan denso que me quedó impregnado en la campera y en el pelo para todo el día",1
"La app canceló mi pedido después de esperar cuarenta minutos porque el restaurante se quedó sin stock",1
"Me dejó re caliente que me cobren un plato vegetariano al mismo precio que un lomo al champiñón",1
"Tuvimos que esperar parados en la barra apretados porque la mesa reservada todavía no se desocupaba",1
"El postre estaba congelado como piedra en el centro, parecía que lo sacaron directo del freezer industrial",1
"Qué impotencia pagar propina por compromiso cuando la atención fue un desastre de principio a fin",1
"Nos cambiaron de mesa dos veces en medio de la cena porque supuestamente tenían una reserva grande, qué falta de respeto",1
"El menú digital con código qr no cargaba por falta de señal en el sótano del local y no tenían cartas físicas",1
"Me cayó pesadísimo el almuerzo en el bodegón por el exceso de aceite y tengo que seguir trabajando en la oficina así",1
"La canilla del baño del restaurante estaba rota y salpicaba para todos lados, me empapé la camisa",1
"Me desespera estar con los chicos con hambre en una mesa y que tarden una eternidad en traer aunque sea la panera",1
"Compré una empanada al paso y estaba fría por dentro y gomosa por fuera, me arruinó el almuerzo",1
"Nos trajeron la cuenta con un montón de conceptos raros que no supieron explicarnos con claridad",1
"Terminé re estresado de salir a cenar afuera un sábado a la noche, entre el ruido, la demora y la cuenta no lo disfruté nada",1
